0.033564123630165255;0.14460282991537488
0.770791159547348;0.7983837972049418
0.9716165696366472;0.708517787105084
0.9000640468000964;0.22511067049455913
0.18531145610998379;0.6801246549886
0.19159090719585825;0.4851069755475431
0.9996670637407438;0.6014927333848471
0.35166064889833526;0.5975920553968388
0.6375731451753869;0.021473795726998812
0.04626499998950118;0.5081750050821578
0.22808004188890985;0.7674600210271262
0.08436079881570391;0.6649043868831978
0.8724139495138875;0.1906039019970408
0.3873948334431041;0.3458065039402617
0.6131658480608849;0.3053956890006133
0.6476902091919361;0.9336420614476397
0.11648372373211735;0.4743865105178954
0.7536122000632558;0.9758086143283377
0.878096161475091;0.9461728939182108
0.1648691287105719;0.5125538634398906
0.15092271389701695;0.9905131641769792
0.2652454147296369;0.030969628670923677
0.6652057542653702;0.6407996497204637
0.4190272066667057;0.657717653125683
0.4199348620320136;0.6899005373648919
0.5898159654163578;0.16189234742567304
0.8840600403237463;0.16183056070543111
0.8160970310365881;0.4756152565276349
0.07574566262107896;0.5927269933118631
0.8723081100988987;0.8225545034929457
0.8143524041088184;0.8065440941266763
0.02335785487818176;0.2890285583763139
0.07352799328732484;0.08268645432371802
0.12316016477524205;0.2576715825578544
0.5582646282287083;0.3718371881089506
0.2700936308465539;0.012255779853341364
0.225522588236728;0.8153212887686342
0.2379312795236953;0.6333625013406068
0.5638878133764437;0.639837867553254
0.6809563015562642;0.578184693629949
0.38630609305094643;0.9480487885412239
0.7425004850276212;0.6472455351481741
0.018395604559138468;0.7838119611794057
0.33109863749668234;0.4809517992680338
0.2654238384348019;0.2938537981642122
0.32515662400630874;0.5043445525732707
0.6425975820830273;0.9385479761887701
0.32963092121016324;0.9852775097401245
0.0924871647186275;0.21680998286285957
0.2548261781785536;0.6288917863840685
0.7396247186873617;0.7739025764817845
0.5973552114096022;0.3514358675484256
0.26231842217854606;0.1369161004093532
0.9171321456506069;0.9466757895822964
0.09540984226489735;0.23743697738744485
0.2880693940102754;0.5578097887946257
0.12616804981685903;0.7139436742432552
0.08021825895229484;0.7983712391033319
0.3747212142420927;0.7243732001620193
0.18284990496904163;0.11642663390112984
0.19695256387943538;0.7829777971494609
0.15802974314956308;0.8217711877454201
0.8538955691912492;0.9571077802890918
0.1914039135544101;0.3619027993444369
0.0816270281971263;0.7498233034491834
0.2538957099147682;0.10754228522895659
0.5231576115592041;0.285376304397874
0.9638764638206542;0.17683631288946344
0.14607660762035324;0.053097196239331956
0.3730972148474785;0.7790380429513901
0.29949680165365444;0.04901944404566971
0.5841727512520959;0.33752636137414516
0.3419916430558322;0.28726038169703527
0.6709601069271794;0.05856469934494091
0.9845625180537352;0.7575974300547264
0.17816669376702365;0.7986167483985392
0.4080044135486327;0.38089928148347596
0.8112910888858892;0.3897256490938341
0.14017730325152633;0.1567689446093813
0.7116541579673419;0.47922124768944274
0.5225463350196102;0.23880600542089703
0.40812558996079407;0.5406178754370823
0.2627383830994252;0.5646705471258405
0.5415088531054736;0.031300470938399716
0.914239984948823;0.8730316665105355
0.41330206602928776;0.0659532648619876
0.6142046532150431;0.01608894908843539
0.5883242096332195;0.8393462839631242
0.16473090570484183;0.49881005928966726
0.14627831633568766;0.17791287399412836
0.8114669531589829;0.8990757014789046
0.579499796088576;0.9736570855228652
0.7847462323788212;0.028101504842585
0.18340828136664;0.8591610986535024
0.8399661715638038;0.30716664507914193
